episode,time,actions,reward,bounces_1,bounces_2
0,0.40973901748657227,10,-1.0,0.0,0.0
1,0.42525792121887207,10,-1.0,0.0,0.0
2,1.9919207096099854,48,-1.0,1.0,1.0
3,1.0882391929626465,26,-1.0,0.0,1.0
4,0.40795397758483887,10,1.0,0.0,0.0
5,1.0914387702941895,26,-1.0,0.0,1.0
6,1.0878627300262451,26,-1.0,0.0,1.0
7,0.42624759674072266,10,-1.0,0.0,0.0
8,0.4078400135040283,10,-1.0,0.0,0.0
9,0.42519211769104004,10,-1.0,0.0,0.0
10,1.0749011039733887,26,-1.0,0.0,1.0
11,0.42508530616760254,10,-1.0,0.0,0.0
12,0.4087212085723877,10,1.0,0.0,0.0
13,1.0876944065093994,26,-1.0,0.0,1.0
14,0.42497968673706055,10,-1.0,1.0,0.0
15,1.0938880443572998,26,-1.0,0.0,1.0
16,0.4086618423461914,10,-1.0,0.0,0.0
17,2.4494640827178955,59,-1.0,1.0,2.0
18,0.42453575134277344,10,-1.0,0.0,0.0
19,0.4104011058807373,10,-1.0,0.0,0.0
20,1.090630292892456,26,-1.0,0.0,1.0
21,1.076070785522461,26,-1.0,0.0,1.0
22,1.0855712890625,26,-1.0,0.0,1.0
23,1.8035001754760742,43,1.0,1.0,1.0
24,1.0712003707885742,26,-1.0,0.0,1.0
25,0.42620420455932617,10,-1.0,0.0,0.0
26,0.40865015983581543,10,-1.0,0.0,0.0
27,0.43124866485595703,10,-1.0,0.0,0.0
28,1.0885710716247559,26,1.0,1.0,0.0
29,0.4246041774749756,10,-1.0,0.0,0.0
30,2.9602644443511963,71,1.0,1.0,0.0
31,1.0869650840759277,26,-1.0,0.0,1.0
32,1.0733864307403564,26,-1.0,0.0,1.0
33,1.089761734008789,26,-1.0,0.0,1.0
34,0.40731191635131836,10,-1.0,0.0,0.0
35,0.42498183250427246,10,-1.0,0.0,0.0
36,0.4074709415435791,10,-1.0,0.0,0.0
37,0.42609190940856934,10,-1.0,0.0,0.0
38,1.0897650718688965,26,-1.0,0.0,1.0
39,0.4586789608001709,11,-1.0,1.0,0.0
40,1.0906414985656738,26,-1.0,0.0,1.0
41,0.40985846519470215,10,-1.0,0.0,0.0
42,0.42931365966796875,10,-1.0,0.0,0.0
43,0.42491888999938965,10,-1.0,0.0,0.0
44,0.40853095054626465,10,-1.0,0.0,0.0
45,1.0891296863555908,26,-1.0,0.0,1.0
46,2.463179349899292,59,-1.0,1.0,2.0
47,0.41312694549560547,10,-1.0,0.0,0.0
48,0.42813777923583984,10,-1.0,0.0,0.0
49,0.4081575870513916,10,-1.0,0.0,0.0
50,0.42441797256469727,10,-1.0,0.0,0.0
51,0.40896058082580566,10,-1.0,0.0,0.0
52,1.0882112979888916,26,-1.0,0.0,1.0
53,0.41056227684020996,10,-1.0,0.0,0.0
54,1.088080644607544,26,-1.0,0.0,1.0
55,2.957744836807251,71,1.0,1.0,0.0
56,1.0907728672027588,26,-1.0,0.0,1.0
57,0.40947937965393066,10,-1.0,0.0,0.0
58,1.0889670848846436,26,-1.0,0.0,1.0
59,2.941514015197754,71,1.0,1.0,0.0
60,0.4235095977783203,10,-1.0,0.0,0.0
61,1.0749728679656982,26,-1.0,0.0,1.0
62,1.0901954174041748,26,-1.0,0.0,1.0
63,1.7907779216766357,43,1.0,1.0,1.0
64,0.425154447555542,10,-1.0,0.0,0.0
65,2.942507028579712,71,1.0,1.0,0.0
66,0.4263646602630615,10,-1.0,0.0,0.0
67,1.0732662677764893,26,-1.0,0.0,1.0
68,2.9583334922790527,71,1.0,1.0,0.0
69,0.4082052707672119,10,-1.0,0.0,0.0
70,1.089282512664795,26,-1.0,0.0,1.0
71,0.4079782962799072,10,-1.0,0.0,0.0
72,0.425642728805542,10,-1.0,0.0,0.0
73,0.4088134765625,10,-1.0,0.0,0.0
74,0.42507195472717285,10,-1.0,0.0,0.0
75,1.0712227821350098,26,-1.0,0.0,1.0
76,0.42380690574645996,10,-1.0,0.0,0.0
77,1.078672170639038,26,-1.0,0.0,1.0
78,1.0893645286560059,26,-1.0,0.0,1.0
79,1.072512149810791,26,-1.0,0.0,1.0
80,0.4259319305419922,10,-1.0,0.0,0.0
81,1.0702495574951172,26,-1.0,0.0,1.0
82,0.42426395416259766,10,-1.0,0.0,0.0
83,0.4081733226776123,10,-1.0,0.0,0.0
84,0.42414426803588867,10,-1.0,0.0,0.0
85,4.115225076675415,99,-1.0,1.0,2.0
86,1.0730619430541992,26,-1.0,0.0,1.0
87,0.42569971084594727,10,-1.0,0.0,0.0
88,1.070563793182373,26,-1.0,0.0,1.0
89,1.0886621475219727,26,1.0,1.0,0.0
90,1.0917484760284424,26,-1.0,0.0,1.0
91,1.7862284183502197,43,-1.0,1.0,1.0
92,1.0889594554901123,26,-1.0,0.0,1.0
93,0.408038854598999,10,-1.0,0.0,0.0
94,1.2234718799591064,29,1.0,1.0,1.0
95,1.0867056846618652,26,-1.0,0.0,1.0
96,0.4120352268218994,10,-1.0,0.0,0.0
97,2.9639976024627686,71,1.0,1.0,0.0
98,1.0891668796539307,26,-1.0,0.0,1.0
99,0.4092116355895996,10,-1.0,0.0,0.0
100,1.8050658702850342,43,1.0,1.0,1.0
101,1.0890834331512451,26,-1.0,0.0,1.0
102,1.0890300273895264,26,-1.0,0.0,1.0
103,0.4251832962036133,10,-1.0,0.0,0.0
104,0.4244048595428467,10,-1.0,0.0,0.0
105,1.8034663200378418,43,1.0,1.0,1.0
106,1.0707066059112549,26,-1.0,0.0,1.0
107,1.0886974334716797,26,-1.0,0.0,1.0
108,2.9587717056274414,71,1.0,1.0,0.0
109,0.42340087890625,10,-1.0,0.0,0.0
110,1.0891685485839844,26,-1.0,0.0,1.0
111,2.467869997024536,59,-1.0,1.0,2.0
112,1.0869834423065186,26,-1.0,0.0,1.0
113,1.0861365795135498,26,-1.0,0.0,1.0
114,1.0874311923980713,26,-1.0,0.0,1.0
115,1.0749459266662598,26,-1.0,0.0,1.0
116,1.0910251140594482,26,-1.0,0.0,1.0
117,0.4093618392944336,10,-1.0,0.0,0.0
118,1.0864641666412354,26,-1.0,0.0,1.0
119,2.9657483100891113,71,1.0,1.0,0.0
120,0.3563499450683594,9,-1.0,0.0,0.0
121,0.42459750175476074,10,-1.0,0.0,0.0
122,0.4096031188964844,10,-1.0,0.0,0.0
123,1.0901281833648682,26,-1.0,0.0,1.0
124,0.411348819732666,10,-1.0,0.0,0.0
125,1.0875437259674072,26,-1.0,0.0,1.0
126,1.0750718116760254,26,-1.0,0.0,1.0
127,0.4256248474121094,10,-1.0,0.0,0.0
128,0.40742039680480957,10,-1.0,0.0,0.0
129,0.4252970218658447,10,-1.0,0.0,0.0
130,1.0706212520599365,26,-1.0,0.0,1.0
131,0.4247012138366699,10,-1.0,0.0,0.0
132,1.071629524230957,26,-1.0,0.0,1.0
133,1.0872409343719482,26,-1.0,0.0,1.0
134,1.0891239643096924,26,-1.0,0.0,1.0
135,0.41068196296691895,10,-1.0,0.0,0.0
136,2.9768435955047607,71,1.0,1.0,0.0
137,0.4601268768310547,11,-1.0,1.0,0.0
138,2.9579765796661377,71,1.0,1.0,0.0
139,2.467564105987549,59,-1.0,1.0,2.0
140,1.0897812843322754,26,-1.0,0.0,1.0
141,1.0731596946716309,26,-1.0,0.0,1.0
142,0.4252493381500244,10,-1.0,0.0,0.0
143,1.0891220569610596,26,-1.0,0.0,1.0
144,0.4248034954071045,10,-1.0,0.0,0.0
145,1.0890607833862305,26,-1.0,1.0,1.0
146,1.0708637237548828,26,-1.0,0.0,1.0
147,1.0884671211242676,26,-1.0,0.0,1.0
148,1.0906569957733154,26,-1.0,0.0,1.0
149,0.4248383045196533,10,-1.0,0.0,0.0
150,2.4670095443725586,59,-1.0,1.0,2.0
151,1.0771410465240479,26,-1.0,0.0,1.0
152,2.4484870433807373,59,-1.0,1.0,2.0
153,2.449279308319092,59,-1.0,1.0,2.0
154,1.087813138961792,26,-1.0,0.0,1.0
155,1.0907385349273682,26,-1.0,0.0,1.0
156,0.4110391139984131,10,-1.0,0.0,0.0
157,0.424102783203125,10,-1.0,0.0,0.0
158,0.4102332592010498,10,-1.0,0.0,0.0
159,0.46312928199768066,11,-1.0,1.0,0.0
160,0.42503881454467773,10,-1.0,0.0,0.0
161,1.073383092880249,26,-1.0,0.0,1.0
162,0.4245028495788574,10,-1.0,0.0,0.0
163,1.0880374908447266,26,-1.0,0.0,1.0
164,0.40745997428894043,10,-1.0,0.0,0.0
165,0.42623305320739746,10,-1.0,0.0,0.0
166,0.40770936012268066,10,-1.0,0.0,0.0
167,1.0914843082427979,26,-1.0,0.0,1.0
168,1.0721418857574463,26,-1.0,0.0,1.0
169,2.451052188873291,59,-1.0,1.0,2.0
170,0.40874743461608887,10,-1.0,0.0,0.0
171,0.42504429817199707,10,-1.0,0.0,0.0
172,0.40964460372924805,10,-1.0,0.0,0.0
173,0.42392921447753906,10,-1.0,0.0,0.0
174,4.439456224441528,107,-1.0,2.0,3.0
175,0.4254884719848633,10,-1.0,0.0,0.0
176,0.40873193740844727,10,-1.0,0.0,0.0
177,0.42442965507507324,10,-1.0,0.0,0.0
178,0.40782666206359863,10,-1.0,0.0,0.0
179,0.42512083053588867,10,-1.0,0.0,0.0
180,1.0725834369659424,26,-1.0,0.0,1.0
181,2.0102035999298096,48,-1.0,1.0,1.0
182,1.088810682296753,26,-1.0,0.0,1.0
183,2.0070791244506836,48,-1.0,1.0,1.0
184,4.13585352897644,99,-1.0,1.0,2.0
185,1.0730750560760498,26,-1.0,0.0,1.0
186,1.078831434249878,26,-1.0,0.0,1.0
187,2.0594167709350586,49,-1.0,1.0,1.0
188,0.4102921485900879,10,-1.0,0.0,0.0
189,2.010385274887085,48,-1.0,1.0,1.0
190,1.0753288269042969,26,-1.0,0.0,1.0
191,1.1565744876861572,28,1.0,1.0,1.0
192,0.42423510551452637,10,-1.0,0.0,0.0
193,1.0886218547821045,26,-1.0,0.0,1.0
194,2.4511284828186035,59,-1.0,1.0,2.0
195,2.0604517459869385,49,-1.0,1.0,1.0
196,1.0708625316619873,26,-1.0,0.0,1.0
197,1.087890386581421,26,1.0,1.0,0.0
198,1.086512565612793,26,1.0,1.0,0.0
199,1.159062385559082,28,1.0,1.0,1.0
200,1.0887582302093506,26,-1.0,0.0,1.0
201,0.40801095962524414,10,-1.0,0.0,0.0
202,1.0887079238891602,26,1.0,1.0,0.0
203,1.089792013168335,26,-1.0,0.0,1.0
204,1.0880341529846191,26,-1.0,0.0,1.0
205,0.42488598823547363,10,-1.0,0.0,0.0
206,1.0720438957214355,26,-1.0,0.0,1.0
207,0.4243903160095215,10,-1.0,0.0,0.0
208,0.4078958034515381,10,1.0,0.0,0.0
209,0.4251902103424072,10,-1.0,0.0,0.0
210,4.131012916564941,99,-1.0,1.0,2.0
211,1.2091667652130127,29,1.0,1.0,1.0
212,1.801957130432129,43,1.0,1.0,1.0
213,1.089613914489746,26,-1.0,0.0,1.0
214,1.0705556869506836,26,-1.0,0.0,1.0
215,1.086329460144043,26,-1.0,0.0,1.0
216,1.088244915008545,26,-1.0,0.0,1.0
217,1.0873963832855225,26,-1.0,0.0,1.0
218,1.0728709697723389,26,-1.0,0.0,1.0
219,1.0891964435577393,26,-1.0,0.0,1.0
220,0.4087965488433838,10,-1.0,0.0,0.0
221,1.0907087326049805,26,-1.0,0.0,1.0
222,0.40726327896118164,10,-1.0,0.0,0.0
223,1.0856389999389648,26,-1.0,0.0,1.0
224,0.4106101989746094,10,-1.0,0.0,0.0
225,0.4262242317199707,10,-1.0,0.0,0.0
226,1.0735557079315186,26,-1.0,0.0,1.0
227,1.8039560317993164,43,-1.0,1.0,1.0
228,0.4089641571044922,10,1.0,0.0,0.0
229,0.42725133895874023,10,-1.0,0.0,0.0
230,1.0711300373077393,26,1.0,1.0,0.0
231,0.42458367347717285,10,-1.0,0.0,0.0
232,1.073451042175293,26,-1.0,0.0,1.0
233,1.090299367904663,26,-1.0,0.0,1.0
234,2.0387802124023438,49,-1.0,1.0,1.0
235,0.4236311912536621,10,-1.0,0.0,0.0
236,0.4081997871398926,10,-1.0,0.0,0.0
237,1.0866751670837402,26,-1.0,0.0,1.0
238,0.42567992210388184,10,-1.0,0.0,0.0
239,2.0422940254211426,49,-1.0,1.0,1.0
240,1.0894052982330322,26,-1.0,0.0,1.0
241,1.071579933166504,26,-1.0,0.0,1.0
242,1.0883054733276367,26,1.0,1.0,0.0
243,0.4084775447845459,10,-1.0,0.0,0.0
244,0.425640344619751,10,-1.0,0.0,0.0
245,1.0706651210784912,26,-1.0,0.0,1.0
246,1.0903863906860352,26,-1.0,0.0,1.0
247,0.40950560569763184,10,-1.0,0.0,0.0
248,1.085829734802246,26,1.0,1.0,0.0
249,0.42404794692993164,10,-1.0,0.0,0.0
250,2.4628167152404785,59,-1.0,1.0,2.0
251,1.0726349353790283,26,1.0,1.0,0.0
252,1.090268850326538,26,-1.0,0.0,1.0
253,1.074378252029419,26,-1.0,1.0,1.0
254,2.0085065364837646,48,-1.0,1.0,1.0
255,1.2071754932403564,29,1.0,1.0,1.0
256,2.060319423675537,49,-1.0,1.0,1.0
257,0.40883851051330566,10,-1.0,0.0,0.0
258,1.0894567966461182,26,-1.0,0.0,1.0
259,1.0721585750579834,26,1.0,1.0,0.0
260,2.008211612701416,48,-1.0,1.0,1.0
261,0.4077937602996826,10,-1.0,0.0,0.0
262,3.1155686378479004,75,1.0,2.0,2.0
263,2.006192684173584,48,-1.0,1.0,1.0
264,1.0893447399139404,26,-1.0,0.0,1.0
265,1.9909570217132568,48,-1.0,1.0,1.0
266,0.4247143268585205,10,-1.0,0.0,0.0
267,1.071317434310913,26,-1.0,0.0,1.0
268,0.4256715774536133,10,-1.0,0.0,0.0
269,2.9432127475738525,71,1.0,1.0,0.0
270,1.089731216430664,26,-1.0,0.0,1.0
271,1.0746002197265625,26,-1.0,0.0,1.0
272,1.0905449390411377,26,-1.0,0.0,1.0
273,1.07210373878479,26,-1.0,0.0,1.0
274,0.425234317779541,10,-1.0,0.0,0.0
275,1.07470703125,26,-1.0,0.0,1.0
276,0.42665696144104004,10,-1.0,0.0,0.0
277,1.0983798503875732,26,1.0,1.0,0.0
278,1.0719141960144043,26,-1.0,0.0,1.0
279,0.4254741668701172,10,-1.0,0.0,0.0
280,1.0717709064483643,26,-1.0,0.0,1.0
281,0.42610955238342285,10,-1.0,0.0,0.0
282,0.4075281620025635,10,1.0,0.0,0.0
283,1.0889050960540771,26,1.0,1.0,0.0
284,0.4080634117126465,10,-1.0,1.0,0.0
285,1.0931463241577148,26,-1.0,0.0,1.0
286,1.0714950561523438,26,-1.0,1.0,1.0
287,1.0879826545715332,26,-1.0,0.0,1.0
288,1.0904438495635986,26,-1.0,0.0,1.0
289,1.0707783699035645,26,1.0,1.0,0.0
290,0.4258568286895752,10,-1.0,0.0,0.0
291,2.0390868186950684,49,-1.0,1.0,1.0
292,1.0834989547729492,26,-1.0,0.0,1.0
293,0.42699456214904785,10,-1.0,0.0,0.0
294,2.4655301570892334,59,-1.0,1.0,2.0
295,1.793950080871582,43,1.0,1.0,1.0
296,1.0887525081634521,26,1.0,1.0,0.0
297,1.0722072124481201,26,-1.0,0.0,1.0
298,1.7963123321533203,43,1.0,1.0,1.0
299,0.4261150360107422,10,-1.0,0.0,0.0
300,1.0759785175323486,26,-1.0,0.0,1.0
301,1.0900208950042725,26,-1.0,0.0,1.0
302,1.077233076095581,26,-1.0,0.0,1.0
303,1.8901653289794922,45,-1.0,1.0,2.0
304,1.0831174850463867,26,-1.0,0.0,1.0
305,1.9930157661437988,48,-1.0,1.0,1.0
306,1.0812528133392334,26,1.0,1.0,0.0
307,1.0882115364074707,26,-1.0,0.0,1.0
308,1.087878704071045,26,1.0,1.0,0.0
309,3.178220748901367,71,1.0,1.0,0.0
310,2.010876417160034,48,-1.0,1.0,1.0
311,1.3474047183990479,32,-1.0,1.0,1.0
312,2.0438263416290283,49,-1.0,1.0,1.0
313,2.468048572540283,59,-1.0,1.0,2.0
314,2.468202590942383,59,-1.0,1.0,2.0
315,0.40838003158569336,10,-1.0,0.0,0.0
316,0.41132164001464844,10,-1.0,0.0,0.0
317,1.088472604751587,26,1.0,1.0,0.0
318,2.948702096939087,71,1.0,1.0,0.0
319,1.1593866348266602,28,1.0,1.0,1.0
320,0.42523670196533203,10,-1.0,0.0,0.0
321,1.1587340831756592,28,1.0,1.0,1.0
322,0.4108235836029053,10,-1.0,0.0,0.0
323,2.00895094871521,48,-1.0,1.0,1.0
324,0.40712594985961914,10,-1.0,0.0,0.0
325,1.0942487716674805,26,-1.0,0.0,1.0
326,1.7902278900146484,43,1.0,1.0,1.0
327,1.094416618347168,26,1.0,1.0,0.0
328,1.079145908355713,26,-1.0,0.0,1.0
329,1.0733122825622559,26,1.0,1.0,0.0
330,1.0906805992126465,26,-1.0,0.0,1.0
331,1.074815273284912,26,1.0,1.0,0.0
332,2.9546408653259277,71,1.0,1.0,0.0
333,0.424405574798584,10,-1.0,1.0,0.0
334,0.40828466415405273,10,-1.0,0.0,0.0
335,0.41252684593200684,10,-1.0,0.0,0.0
336,0.42681264877319336,10,-1.0,0.0,0.0
337,1.088496208190918,26,-1.0,0.0,1.0
338,1.8028895854949951,43,1.0,1.0,1.0
339,4.137571334838867,99,-1.0,1.0,2.0
340,1.1247494220733643,27,-1.0,1.0,1.0
341,0.4256749153137207,10,-1.0,0.0,0.0
342,1.7877511978149414,43,1.0,1.0,1.0
343,0.4125549793243408,10,-1.0,0.0,0.0
344,1.1450109481811523,27,-1.0,1.0,1.0
345,2.45574951171875,59,-1.0,1.0,2.0
346,1.0882174968719482,26,-1.0,0.0,1.0
347,1.0895521640777588,26,-1.0,0.0,1.0
348,0.37377476692199707,9,-1.0,0.0,0.0
349,1.159083604812622,28,1.0,1.0,1.0
350,0.42675280570983887,10,-1.0,0.0,0.0
351,1.079909324645996,26,-1.0,0.0,1.0
352,1.0873327255249023,26,-1.0,0.0,1.0
353,1.090529203414917,26,-1.0,0.0,1.0
354,2.047954797744751,49,-1.0,1.0,1.0
355,0.4089207649230957,10,-1.0,0.0,0.0
356,0.4253106117248535,10,-1.0,0.0,0.0
357,0.4078788757324219,10,1.0,0.0,0.0
358,0.42576122283935547,10,-1.0,0.0,0.0
359,0.408433198928833,10,-1.0,0.0,0.0
360,1.0902860164642334,26,-1.0,0.0,1.0
361,0.40853452682495117,10,-1.0,0.0,0.0
362,1.1750361919403076,28,1.0,1.0,1.0
363,0.41104984283447266,10,-1.0,0.0,0.0
364,1.1758131980895996,28,1.0,1.0,1.0
365,0.37338781356811523,9,-1.0,0.0,0.0
366,1.1571967601776123,28,1.0,1.0,1.0
367,0.4249391555786133,10,-1.0,0.0,0.0
368,2.9117562770843506,70,1.0,2.0,1.0
369,1.0908393859863281,26,-1.0,0.0,1.0
370,0.408123254776001,10,-1.0,0.0,0.0
371,1.3788752555847168,33,1.0,1.0,1.0
372,1.0909860134124756,26,1.0,1.0,0.0
373,0.41004419326782227,10,1.0,0.0,0.0
374,1.091665506362915,26,1.0,1.0,0.0
375,1.1581165790557861,28,1.0,1.0,1.0
376,1.0898072719573975,26,-1.0,0.0,1.0
377,1.1593258380889893,28,1.0,1.0,1.0
378,1.0920348167419434,26,-1.0,0.0,1.0
379,0.40729761123657227,10,1.0,0.0,0.0
380,0.42609333992004395,10,-1.0,0.0,0.0
381,1.1567351818084717,28,1.0,1.0,1.0
382,1.0911140441894531,26,1.0,1.0,0.0
383,0.4100921154022217,10,-1.0,0.0,0.0
384,1.0918653011322021,26,1.0,1.0,0.0
385,1.0699634552001953,26,-1.0,0.0,1.0
386,2.0618059635162354,49,-1.0,1.0,1.0
387,1.0722999572753906,26,-1.0,0.0,1.0
388,0.4260895252227783,10,-1.0,0.0,0.0
389,1.2112748622894287,29,1.0,1.0,1.0
390,0.40920209884643555,10,-1.0,0.0,0.0
391,1.091965913772583,26,-1.0,0.0,1.0
392,1.082399845123291,26,1.0,1.0,0.0
393,1.0737464427947998,26,-1.0,0.0,1.0
394,1.806053876876831,43,1.0,1.0,1.0
395,1.0892558097839355,26,-1.0,0.0,1.0
396,1.794536828994751,43,1.0,1.0,1.0
397,2.451673984527588,59,-1.0,1.0,2.0
398,1.1763567924499512,28,1.0,1.0,1.0
399,1.0737059116363525,26,-1.0,0.0,1.0
400,0.42481303215026855,10,-1.0,0.0,0.0
401,1.0792748928070068,26,-1.0,0.0,1.0
402,1.0916688442230225,26,-1.0,0.0,1.0
403,1.2118771076202393,29,1.0,1.0,1.0
404,1.0885522365570068,26,-1.0,0.0,1.0
405,1.7856495380401611,43,1.0,1.0,1.0
406,1.163940191268921,28,1.0,1.0,1.0
407,1.0895588397979736,26,-1.0,0.0,1.0
408,1.1592912673950195,28,1.0,1.0,1.0
409,2.0630340576171875,49,-1.0,1.0,1.0
410,1.2130532264709473,29,1.0,1.0,1.0
411,1.0757465362548828,26,1.0,1.0,0.0
412,1.0875511169433594,26,-1.0,0.0,1.0
413,0.42455530166625977,10,-1.0,0.0,0.0
414,1.0889174938201904,26,1.0,1.0,0.0
415,1.2160537242889404,29,1.0,1.0,1.0
416,1.0917816162109375,26,1.0,1.0,0.0
417,0.4110710620880127,10,-1.0,0.0,0.0
418,1.2135093212127686,29,1.0,1.0,1.0
419,1.0900249481201172,26,-1.0,0.0,1.0
420,1.0900158882141113,26,-1.0,0.0,1.0
421,2.4548792839050293,59,-1.0,1.0,2.0
422,1.0917844772338867,26,1.0,1.0,0.0
423,0.4087069034576416,10,-1.0,0.0,0.0
424,3.1307339668273926,75,-1.0,2.0,2.0
425,1.0880866050720215,26,-1.0,0.0,1.0
426,0.4092106819152832,10,-1.0,0.0,0.0
427,2.0609164237976074,49,-1.0,1.0,1.0
428,1.206831455230713,29,1.0,1.0,1.0
429,1.8069238662719727,43,1.0,1.0,1.0
430,1.0741164684295654,26,1.0,1.0,0.0
431,1.0776722431182861,26,-1.0,0.0,1.0
432,1.0889546871185303,26,1.0,1.0,0.0
433,0.406940221786499,10,-1.0,0.0,0.0
434,1.0907258987426758,26,-1.0,0.0,1.0
435,1.0740976333618164,26,-1.0,0.0,1.0
436,1.090301752090454,26,1.0,1.0,0.0
437,0.42453432083129883,10,-1.0,0.0,0.0
438,1.3453924655914307,32,-1.0,1.0,1.0
439,1.0731792449951172,26,-1.0,0.0,1.0
440,0.42519497871398926,10,-1.0,0.0,0.0
441,1.0763485431671143,26,-1.0,0.0,1.0
442,1.0894253253936768,26,-1.0,0.0,1.0
443,0.42714619636535645,10,-1.0,0.0,0.0
444,1.0798656940460205,26,-1.0,0.0,1.0
445,1.0928974151611328,26,1.0,1.0,0.0
446,0.4272434711456299,10,-1.0,0.0,0.0
447,1.0814208984375,26,-1.0,0.0,1.0
448,0.41316962242126465,10,-1.0,0.0,0.0
449,0.42558765411376953,10,-1.0,0.0,0.0
450,1.1583189964294434,28,1.0,1.0,1.0
451,1.0897574424743652,26,-1.0,0.0,1.0
452,1.0729682445526123,26,-1.0,0.0,1.0
453,1.2252888679504395,29,1.0,1.0,1.0
454,1.0784196853637695,26,-1.0,0.0,1.0
455,2.4489197731018066,59,-1.0,1.0,2.0
456,1.0887775421142578,26,-1.0,0.0,1.0
457,2.043159008026123,49,-1.0,1.0,1.0
458,1.0876708030700684,26,-1.0,0.0,1.0
459,1.073364019393921,26,-1.0,0.0,1.0
460,0.42604804039001465,10,-1.0,0.0,0.0
461,1.0800960063934326,26,-1.0,0.0,1.0
462,1.2095749378204346,29,1.0,1.0,1.0
463,0.40872955322265625,10,-1.0,0.0,0.0
464,0.42667245864868164,10,-1.0,0.0,0.0
465,1.0881950855255127,26,-1.0,0.0,1.0
466,1.1221880912780762,27,-1.0,1.0,1.0
467,1.0883452892303467,26,-1.0,0.0,1.0
468,1.07131028175354,26,-1.0,0.0,1.0
469,0.42738842964172363,10,-1.0,0.0,0.0
470,1.0749967098236084,26,-1.0,0.0,1.0
471,1.0933005809783936,26,-1.0,0.0,1.0
472,1.0884251594543457,26,-1.0,0.0,1.0
473,1.1586887836456299,28,1.0,1.0,1.0
474,1.0891001224517822,26,1.0,1.0,0.0
475,4.121236324310303,99,-1.0,1.0,2.0
476,0.4095633029937744,10,-1.0,0.0,0.0
477,1.2083077430725098,29,1.0,1.0,1.0
478,1.0893433094024658,26,-1.0,0.0,1.0
479,1.1586413383483887,28,1.0,1.0,1.0
480,1.2155404090881348,29,1.0,1.0,1.0
481,1.3460917472839355,32,-1.0,1.0,1.0
482,4.496542453765869,108,-1.0,3.0,3.0
483,1.0747110843658447,26,-1.0,0.0,1.0
484,1.1732206344604492,28,1.0,1.0,1.0
485,1.089876651763916,26,-1.0,0.0,1.0
486,0.4089779853820801,10,-1.0,0.0,0.0
487,1.0903103351593018,26,1.0,1.0,0.0
488,1.0721805095672607,26,-1.0,0.0,1.0
489,1.0898666381835938,26,-1.0,0.0,1.0
490,1.070138931274414,26,-1.0,0.0,1.0
491,2.4690325260162354,59,-1.0,1.0,2.0
492,1.0910015106201172,26,-1.0,0.0,1.0
493,1.070192813873291,26,-1.0,0.0,1.0
494,2.0478203296661377,49,-1.0,1.0,1.0
495,1.0914251804351807,26,-1.0,0.0,1.0
496,0.40828728675842285,10,-1.0,0.0,0.0
497,2.4518463611602783,59,-1.0,1.0,2.0
498,1.99174165725708,48,-1.0,1.0,1.0
499,1.0898997783660889,26,-1.0,0.0,1.0
500,1.077416181564331,26,-1.0,0.0,1.0
501,1.173865795135498,28,1.0,1.0,1.0
